team,player,number,pos,season,fpl_game_week_x,mins_played_last,percentage_of_teams_actual_goals_last_5,percentage_of_teams_xg_goals_last_5,percentage_of_teams_actual_assists_last_5,percentage_of_teams_xg_assists_last_5,count,fpl_game_week_y,scored,conceded,cleen_sheet_prob,date,predicted_points_actual,predicted_points_xg
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,10,1.3733533827513813,1.4757312162879304,0.2582375541346247,2018-10-27,3.631590936886006,3.14817054615752
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,11,1.0587312270369178,1.843376456849149,0.1684382072853295,2018-11-03,3.2271694343222475,2.8544960424052523
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,12,1.1566795227244584,1.700819995223343,0.200950050877105,2018-11-10,3.3576295736015633,2.9504783816025544
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,13,1.3610468723548586,1.894531683181794,0.1891641977183389,2018-11-25,3.5502110700731975,3.0711225710042873
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,14,0.4318786708163595,2.720409744618786,0.01,2018-12-01,2.44187867081636,2.289857378689001
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,15,1.6552403286598345,0.8570191635581689,0.3855953383664985,2018-12-04,4.040835667026333,3.4581910713380712
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,16,0.91684724593345,2.164720029679395,0.1027257266614947,2018-12-08,3.0195729725949447,2.6968427420263703
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,17,1.4139610831160103,1.338265161241795,0.2844201541193539,2018-12-15,3.698381237235364,3.2006669359785285
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,18,1.7377295658627294,1.0208465817052077,0.3669551589430616,2018-12-22,4.104684724805791,3.49300391762211
Bournemouth,Ryan Fraser,24.0,MID,2018-19,1,90.0,0.2,0.066,0.0,0.10600000000000001,1,19,0.8159659109980729,2.3731960129304777,0.0592460796248324,2018-12-26,2.8752119906229057,2.5879919899515835
