value,total_points,GW,first_name,second_name,date,squad_number,team
55,1,8,Harry,Maguire,06/10/2018,15,Leicester
55,1,9,Harry,Maguire,22/10/2018,15,Leicester
55,2,10,Harry,Maguire,27/10/2018,15,Leicester
55,1,11,Harry,Maguire,03/11/2018,15,Leicester
55,0,12,Harry,Maguire,10/11/2018,15,Leicester
54,0,13,Harry,Maguire,24/11/2018,15,Leicester
54,0,14,Harry,Maguire,01/12/2018,15,Leicester
54,0,15,Harry,Maguire,05/12/2018,15,Leicester
54,0,16,Harry,Maguire,08/12/2018,15,Leicester
54,2,17,Harry,Maguire,15/12/2018,15,Leicester
54,6,18,Harry,Maguire,22/12/2018,15,Leicester
54,1,19,Harry,Maguire,26/12/2018,15,Leicester
54,2,20,Harry,Maguire,29/12/2018,15,Leicester
54,7,21,Harry,Maguire,01/01/2019,15,Leicester
54,1,22,Harry,Maguire,12/01/2019,15,Leicester
54,0,23,Harry,Maguire,19/01/2019,15,Leicester
54,8,24,Harry,Maguire,30/01/2019,15,Leicester
54,2,25,Harry,Maguire,03/02/2019,15,Leicester
54,1,26,Harry,Maguire,10/02/2019,15,Leicester
54,0,27,Harry,Maguire,23/02/2019,15,Leicester
54,2,28,Harry,Maguire,26/02/2019,15,Leicester
54,1,29,Harry,Maguire,03/03/2019,15,Leicester
54,2,30,Harry,Maguire,09/03/2019,15,Leicester
54,-2,31,Harry,Maguire,16/03/2019,15,Leicester
54,0,32,Harry,Maguire,30/03/2019,15,Leicester
54,0,33,Harry,Maguire,06/04/2019,15,Leicester
54,2,34,Harry,Maguire,12/04/2019,15,Leicester
54,1,35,Harry,Maguire,20/04/2019,15,Leicester
54,6,36,Harry,Maguire,28/04/2019,15,Leicester
54,1,37,Harry,Maguire,06/05/2019,15,Leicester
54,8,38,Harry,Maguire,12/05/2019,15,Leicester
65,2,1,James,Maddison,10/08/2018,10,Leicester
65,9,2,James,Maddison,18/08/2018,10,Leicester
65,2,3,James,Maddison,25/08/2018,10,Leicester
65,5,4,James,Maddison,01/09/2018,10,Leicester
66,8,5,James,Maddison,15/09/2018,10,Leicester
67,8,6,James,Maddison,22/09/2018,10,Leicester
68,6,7,James,Maddison,29/09/2018,10,Leicester
69,2,8,James,Maddison,06/10/2018,10,Leicester
70,2,9,James,Maddison,22/10/2018,10,Leicester
70,2,10,James,Maddison,27/10/2018,10,Leicester
70,3,11,James,Maddison,03/11/2018,10,Leicester
69,0,12,James,Maddison,10/11/2018,10,Leicester
68,-2,13,James,Maddison,24/11/2018,10,Leicester
68,8,14,James,Maddison,01/12/2018,10,Leicester
68,10,15,James,Maddison,05/12/2018,10,Leicester
68,2,16,James,Maddison,08/12/2018,10,Leicester
68,1,17,James,Maddison,15/12/2018,10,Leicester
68,6,18,James,Maddison,22/12/2018,10,Leicester
68,2,19,James,Maddison,26/12/2018,10,Leicester
68,0,20,James,Maddison,29/12/2018,10,Leicester
68,0,21,James,Maddison,01/01/2019,10,Leicester
68,1,22,James,Maddison,12/01/2019,10,Leicester
67,4,23,James,Maddison,19/01/2019,10,Leicester
67,2,24,James,Maddison,30/01/2019,10,Leicester
66,2,25,James,Maddison,03/02/2019,10,Leicester
66,2,26,James,Maddison,10/02/2019,10,Leicester
66,2,27,James,Maddison,23/02/2019,10,Leicester
66,6,28,James,Maddison,26/02/2019,10,Leicester
67,2,29,James,Maddison,03/03/2019,10,Leicester
67,6,30,James,Maddison,09/03/2019,10,Leicester
68,9,31,James,Maddison,16/03/2019,10,Leicester
68,3,32,James,Maddison,30/03/2019,10,Leicester
68,7,33,James,Maddison,06/04/2019,10,Leicester
69,2,34,James,Maddison,12/04/2019,10,Leicester
68,2,35,James,Maddison,20/04/2019,10,Leicester
67,6,36,James,Maddison,28/04/2019,10,Leicester
67,2,37,James,Maddison,06/05/2019,10,Leicester
66,3,38,James,Maddison,12/05/2019,10,Leicester
90,6,1,Jamie,Vardy,10/08/2018,9,Leicester
90,-1,2,Jamie,Vardy,18/08/2018,9,Leicester
89,0,3,Jamie,Vardy,25/08/2018,9,Leicester
89,0,4,Jamie,Vardy,01/09/2018,9,Leicester
89,2,5,Jamie,Vardy,15/09/2018,9,Leicester
89,11,6,Jamie,Vardy,22/09/2018,9,Leicester
89,8,7,Jamie,Vardy,29/09/2018,9,Leicester
89,2,8,Jamie,Vardy,06/10/2018,9,Leicester
90,2,9,Jamie,Vardy,22/10/2018,9,Leicester
90,1,10,Jamie,Vardy,27/10/2018,9,Leicester
90,2,11,Jamie,Vardy,03/11/2018,9,Leicester
90,2,12,Jamie,Vardy,10/11/2018,9,Leicester
90,8,13,Jamie,Vardy,24/11/2018,9,Leicester
89,8,14,Jamie,Vardy,01/12/2018,9,Leicester
89,0,15,Jamie,Vardy,05/12/2018,9,Leicester
89,0,16,Jamie,Vardy,08/12/2018,9,Leicester
88,2,17,Jamie,Vardy,15/12/2018,9,Leicester
88,9,18,Jamie,Vardy,22/12/2018,9,Leicester
88,4,19,Jamie,Vardy,26/12/2018,9,Leicester
89,2,20,Jamie,Vardy,29/12/2018,9,Leicester
89,8,21,Jamie,Vardy,01/01/2019,9,Leicester
89,2,22,Jamie,Vardy,12/01/2019,9,Leicester
89,5,23,Jamie,Vardy,19/01/2019,9,Leicester
88,2,24,Jamie,Vardy,30/01/2019,9,Leicester
88,1,25,Jamie,Vardy,03/02/2019,9,Leicester
88,3,26,Jamie,Vardy,10/02/2019,9,Leicester
88,2,27,Jamie,Vardy,23/02/2019,9,Leicester
88,7,28,Jamie,Vardy,26/02/2019,9,Leicester
89,8,29,Jamie,Vardy,03/03/2019,9,Leicester
89,16,30,Jamie,Vardy,09/03/2019,9,Leicester
91,2,31,Jamie,Vardy,16/03/2019,9,Leicester
90,6,32,Jamie,Vardy,30/03/2019,9,Leicester
91,16,33,Jamie,Vardy,06/04/2019,9,Leicester
92,2,34,Jamie,Vardy,12/04/2019,9,Leicester
90,9,35,Jamie,Vardy,20/04/2019,9,Leicester
90,13,36,Jamie,Vardy,28/04/2019,9,Leicester
90,2,37,Jamie,Vardy,06/05/2019,9,Leicester
90,2,38,Jamie,Vardy,12/05/2019,9,Leicester
50,0,1,Jonny,Evans,10/08/2018,6,Leicester
50,5,2,Jonny,Evans,18/08/2018,6,Leicester
50,0,3,Jonny,Evans,25/08/2018,6,Leicester
50,0,4,Jonny,Evans,01/09/2018,6,Leicester
49,1,5,Jonny,Evans,15/09/2018,6,Leicester
49,2,6,Jonny,Evans,22/09/2018,6,Leicester
49,0,7,Jonny,Evans,29/09/2018,6,Leicester
49,0,8,Jonny,Evans,06/10/2018,6,Leicester
48,1,9,Jonny,Evans,22/10/2018,6,Leicester
48,0,10,Jonny,Evans,27/10/2018,6,Leicester
48,6,11,Jonny,Evans,03/11/2018,6,Leicester
48,6,12,Jonny,Evans,10/11/2018,6,Leicester
48,2,13,Jonny,Evans,24/11/2018,6,Leicester
48,6,14,Jonny,Evans,01/12/2018,6,Leicester
48,0,15,Jonny,Evans,05/12/2018,6,Leicester
48,1,16,Jonny,Evans,08/12/2018,6,Leicester
48,0,17,Jonny,Evans,15/12/2018,6,Leicester
48,0,18,Jonny,Evans,22/12/2018,6,Leicester
48,0,19,Jonny,Evans,26/12/2018,6,Leicester
48,0,20,Jonny,Evans,29/12/2018,6,Leicester
48,5,21,Jonny,Evans,01/01/2019,6,Leicester
48,0,22,Jonny,Evans,12/01/2019,6,Leicester
48,0,23,Jonny,Evans,19/01/2019,6,Leicester
48,2,24,Jonny,Evans,30/01/2019,6,Leicester
48,2,25,Jonny,Evans,03/02/2019,6,Leicester
48,1,26,Jonny,Evans,10/02/2019,6,Leicester
48,7,27,Jonny,Evans,23/02/2019,6,Leicester
48,2,28,Jonny,Evans,26/02/2019,6,Leicester
48,1,29,Jonny,Evans,03/03/2019,6,Leicester
48,2,30,Jonny,Evans,09/03/2019,6,Leicester
48,2,31,Jonny,Evans,16/03/2019,6,Leicester
48,6,32,Jonny,Evans,30/03/2019,6,Leicester
48,0,33,Jonny,Evans,06/04/2019,6,Leicester
48,0,34,Jonny,Evans,12/04/2019,6,Leicester
48,1,35,Jonny,Evans,20/04/2019,6,Leicester
48,6,36,Jonny,Evans,28/04/2019,6,Leicester
48,2,37,Jonny,Evans,06/05/2019,6,Leicester
48,8,38,Jonny,Evans,12/05/2019,6,Leicester
50,2,1,Kasper,Schmeichel,10/08/2018,1,Leicester
50,6,2,Kasper,Schmeichel,18/08/2018,1,Leicester
50,3,3,Kasper,Schmeichel,25/08/2018,1,Leicester
50,1,4,Kasper,Schmeichel,01/09/2018,1,Leicester
50,-1,5,Kasper,Schmeichel,15/09/2018,1,Leicester
50,2,6,Kasper,Schmeichel,22/09/2018,1,Leicester
50,6,7,Kasper,Schmeichel,29/09/2018,1,Leicester
50,3,8,Kasper,Schmeichel,06/10/2018,1,Leicester
50,2,9,Kasper,Schmeichel,22/10/2018,1,Leicester
50,2,10,Kasper,Schmeichel,27/10/2018,1,Leicester
50,8,11,Kasper,Schmeichel,03/11/2018,1,Leicester
50,6,12,Kasper,Schmeichel,10/11/2018,1,Leicester
50,2,13,Kasper,Schmeichel,24/11/2018,1,Leicester
50,6,14,Kasper,Schmeichel,01/12/2018,1,Leicester
50,5,15,Kasper,Schmeichel,05/12/2018,1,Leicester
50,1,16,Kasper,Schmeichel,08/12/2018,1,Leicester
50,2,17,Kasper,Schmeichel,15/12/2018,1,Leicester
50,10,18,Kasper,Schmeichel,22/12/2018,1,Leicester
50,3,19,Kasper,Schmeichel,26/12/2018,1,Leicester
50,2,20,Kasper,Schmeichel,29/12/2018,1,Leicester
50,6,21,Kasper,Schmeichel,01/01/2019,1,Leicester
50,1,22,Kasper,Schmeichel,12/01/2019,1,Leicester
50,1,23,Kasper,Schmeichel,19/01/2019,1,Leicester
50,2,24,Kasper,Schmeichel,30/01/2019,1,Leicester
50,3,25,Kasper,Schmeichel,03/02/2019,1,Leicester
50,1,26,Kasper,Schmeichel,10/02/2019,1,Leicester
50,-1,27,Kasper,Schmeichel,23/02/2019,1,Leicester
50,2,28,Kasper,Schmeichel,26/02/2019,1,Leicester
50,2,29,Kasper,Schmeichel,03/03/2019,1,Leicester
50,2,30,Kasper,Schmeichel,09/03/2019,1,Leicester
50,2,31,Kasper,Schmeichel,16/03/2019,1,Leicester
50,6,32,Kasper,Schmeichel,30/03/2019,1,Leicester
50,3,33,Kasper,Schmeichel,06/04/2019,1,Leicester
50,2,34,Kasper,Schmeichel,12/04/2019,1,Leicester
50,1,35,Kasper,Schmeichel,20/04/2019,1,Leicester
50,6,36,Kasper,Schmeichel,28/04/2019,1,Leicester
50,3,37,Kasper,Schmeichel,06/05/2019,1,Leicester
50,7,38,Kasper,Schmeichel,12/05/2019,1,Leicester
60,2,1,Kelechi,Iheanacho,10/08/2018,8,Leicester
60,1,2,Kelechi,Iheanacho,18/08/2018,8,Leicester
60,5,3,Kelechi,Iheanacho,25/08/2018,8,Leicester
60,1,4,Kelechi,Iheanacho,01/09/2018,8,Leicester
59,4,5,Kelechi,Iheanacho,15/09/2018,8,Leicester
59,12,6,Kelechi,Iheanacho,22/09/2018,8,Leicester
59,2,7,Kelechi,Iheanacho,29/09/2018,8,Leicester
59,5,8,Kelechi,Iheanacho,06/10/2018,8,Leicester
59,2,9,Kelechi,Iheanacho,22/10/2018,8,Leicester
59,2,10,Kelechi,Iheanacho,27/10/2018,8,Leicester
59,0,11,Kelechi,Iheanacho,03/11/2018,8,Leicester
59,0,12,Kelechi,Iheanacho,10/11/2018,8,Leicester
59,4,13,Kelechi,Iheanacho,24/11/2018,8,Leicester
59,1,14,Kelechi,Iheanacho,01/12/2018,8,Leicester
59,2,15,Kelechi,Iheanacho,05/12/2018,8,Leicester
59,1,16,Kelechi,Iheanacho,08/12/2018,8,Leicester
59,1,17,Kelechi,Iheanacho,15/12/2018,8,Leicester
59,1,18,Kelechi,Iheanacho,22/12/2018,8,Leicester
59,0,19,Kelechi,Iheanacho,26/12/2018,8,Leicester
59,1,20,Kelechi,Iheanacho,29/12/2018,8,Leicester
58,0,21,Kelechi,Iheanacho,01/01/2019,8,Leicester
58,0,22,Kelechi,Iheanacho,12/01/2019,8,Leicester
58,1,23,Kelechi,Iheanacho,19/01/2019,8,Leicester
57,1,24,Kelechi,Iheanacho,30/01/2019,8,Leicester
57,1,25,Kelechi,Iheanacho,03/02/2019,8,Leicester
57,1,26,Kelechi,Iheanacho,10/02/2019,8,Leicester
57,1,27,Kelechi,Iheanacho,23/02/2019,8,Leicester
57,1,28,Kelechi,Iheanacho,26/02/2019,8,Leicester
57,1,29,Kelechi,Iheanacho,03/03/2019,8,Leicester
57,0,30,Kelechi,Iheanacho,09/03/2019,8,Leicester
57,0,31,Kelechi,Iheanacho,16/03/2019,8,Leicester
57,1,32,Kelechi,Iheanacho,30/03/2019,8,Leicester
57,1,33,Kelechi,Iheanacho,06/04/2019,8,Leicester
57,1,34,Kelechi,Iheanacho,12/04/2019,8,Leicester
57,1,35,Kelechi,Iheanacho,20/04/2019,8,Leicester
57,0,36,Kelechi,Iheanacho,28/04/2019,8,Leicester
57,0,37,Kelechi,Iheanacho,06/05/2019,8,Leicester
57,0,38,Kelechi,Iheanacho,12/05/2019,8,Leicester
55,0,1,Marc,Albrighton,10/08/2018,11,Leicester
54,1,2,Marc,Albrighton,18/08/2018,11,Leicester
54,4,3,Marc,Albrighton,25/08/2018,11,Leicester
53,2,4,Marc,Albrighton,01/09/2018,11,Leicester
53,6,5,Marc,Albrighton,15/09/2018,11,Leicester
53,1,6,Marc,Albrighton,22/09/2018,11,Leicester
53,1,7,Marc,Albrighton,29/09/2018,11,Leicester
53,1,8,Marc,Albrighton,06/10/2018,11,Leicester
52,0,9,Marc,Albrighton,22/10/2018,11,Leicester
52,2,10,Marc,Albrighton,27/10/2018,11,Leicester
52,3,11,Marc,Albrighton,03/11/2018,11,Leicester
52,1,12,Marc,Albrighton,10/11/2018,11,Leicester
52,2,13,Marc,Albrighton,24/11/2018,11,Leicester
51,5,14,Marc,Albrighton,01/12/2018,11,Leicester
51,2,15,Marc,Albrighton,05/12/2018,11,Leicester
51,0,16,Marc,Albrighton,08/12/2018,11,Leicester
51,2,17,Marc,Albrighton,15/12/2018,11,Leicester
51,3,18,Marc,Albrighton,22/12/2018,11,Leicester
51,10,19,Marc,Albrighton,26/12/2018,11,Leicester
51,1,20,Marc,Albrighton,29/12/2018,11,Leicester
51,1,21,Marc,Albrighton,01/01/2019,11,Leicester
51,1,22,Marc,Albrighton,12/01/2019,11,Leicester
51,0,23,Marc,Albrighton,19/01/2019,11,Leicester
51,3,24,Marc,Albrighton,30/01/2019,11,Leicester
51,0,25,Marc,Albrighton,03/02/2019,11,Leicester
51,0,26,Marc,Albrighton,10/02/2019,11,Leicester
51,0,27,Marc,Albrighton,23/02/2019,11,Leicester
51,0,28,Marc,Albrighton,26/02/2019,11,Leicester
51,0,29,Marc,Albrighton,03/03/2019,11,Leicester
51,0,30,Marc,Albrighton,09/03/2019,11,Leicester
51,0,31,Marc,Albrighton,16/03/2019,11,Leicester
51,0,32,Marc,Albrighton,30/03/2019,11,Leicester
51,0,33,Marc,Albrighton,06/04/2019,11,Leicester
51,1,34,Marc,Albrighton,12/04/2019,11,Leicester
51,2,35,Marc,Albrighton,20/04/2019,11,Leicester
51,3,36,Marc,Albrighton,28/04/2019,11,Leicester
51,2,37,Marc,Albrighton,06/05/2019,11,Leicester
51,3,38,Marc,Albrighton,12/05/2019,11,Leicester
45,0,1,Matty,James,10/08/2018,22,Leicester
45,0,2,Matty,James,18/08/2018,22,Leicester
45,0,3,Matty,James,25/08/2018,22,Leicester
45,0,4,Matty,James,01/09/2018,22,Leicester
45,0,5,Matty,James,15/09/2018,22,Leicester
45,0,6,Matty,James,22/09/2018,22,Leicester
44,0,7,Matty,James,29/09/2018,22,Leicester
44,0,8,Matty,James,06/10/2018,22,Leicester
44,0,9,Matty,James,22/10/2018,22,Leicester
44,0,10,Matty,James,27/10/2018,22,Leicester
44,0,11,Matty,James,03/11/2018,22,Leicester
44,0,12,Matty,James,10/11/2018,22,Leicester
44,0,13,Matty,James,24/11/2018,22,Leicester
44,0,14,Matty,James,01/12/2018,22,Leicester
44,0,15,Matty,James,05/12/2018,22,Leicester
44,0,16,Matty,James,08/12/2018,22,Leicester
44,0,17,Matty,James,15/12/2018,22,Leicester
44,0,18,Matty,James,22/12/2018,22,Leicester
44,0,19,Matty,James,26/12/2018,22,Leicester
44,0,20,Matty,James,29/12/2018,22,Leicester
44,0,21,Matty,James,01/01/2019,22,Leicester
44,0,22,Matty,James,12/01/2019,22,Leicester
44,0,23,Matty,James,19/01/2019,22,Leicester
44,0,24,Matty,James,30/01/2019,22,Leicester
44,0,25,Matty,James,03/02/2019,22,Leicester
44,0,26,Matty,James,10/02/2019,22,Leicester
44,0,27,Matty,James,23/02/2019,22,Leicester
44,0,28,Matty,James,26/02/2019,22,Leicester
44,0,29,Matty,James,03/03/2019,22,Leicester
44,0,30,Matty,James,09/03/2019,22,Leicester
44,0,31,Matty,James,16/03/2019,22,Leicester
44,0,32,Matty,James,30/03/2019,22,Leicester
44,0,33,Matty,James,06/04/2019,22,Leicester
44,0,34,Matty,James,12/04/2019,22,Leicester
44,0,35,Matty,James,20/04/2019,22,Leicester
44,0,36,Matty,James,28/04/2019,22,Leicester
44,0,37,Matty,James,06/05/2019,22,Leicester
44,0,38,Matty,James,12/05/2019,22,Leicester
55,1,1,Rachid,Ghezzal,10/08/2018,31,Leicester
55,0,2,Rachid,Ghezzal,18/08/2018,31,Leicester
54,1,3,Rachid,Ghezzal,25/08/2018,31,Leicester
53,8,4,Rachid,Ghezzal,01/09/2018,31,Leicester
53,2,5,Rachid,Ghezzal,15/09/2018,31,Leicester
53,0,6,Rachid,Ghezzal,22/09/2018,31,Leicester
53,0,7,Rachid,Ghezzal,29/09/2018,31,Leicester
53,1,8,Rachid,Ghezzal,06/10/2018,31,Leicester
53,1,9,Rachid,Ghezzal,22/10/2018,31,Leicester
53,1,10,Rachid,Ghezzal,27/10/2018,31,Leicester
52,0,11,Rachid,Ghezzal,03/11/2018,31,Leicester
52,3,12,Rachid,Ghezzal,10/11/2018,31,Leicester
52,0,13,Rachid,Ghezzal,24/11/2018,31,Leicester
51,0,14,Rachid,Ghezzal,01/12/2018,31,Leicester
51,0,15,Rachid,Ghezzal,05/12/2018,31,Leicester
51,1,16,Rachid,Ghezzal,08/12/2018,31,Leicester
51,1,17,Rachid,Ghezzal,15/12/2018,31,Leicester
51,0,18,Rachid,Ghezzal,22/12/2018,31,Leicester
51,0,19,Rachid,Ghezzal,26/12/2018,31,Leicester
51,1,20,Rachid,Ghezzal,29/12/2018,31,Leicester
51,1,21,Rachid,Ghezzal,01/01/2019,31,Leicester
51,1,22,Rachid,Ghezzal,12/01/2019,31,Leicester
51,0,23,Rachid,Ghezzal,19/01/2019,31,Leicester
51,0,24,Rachid,Ghezzal,30/01/2019,31,Leicester
50,0,25,Rachid,Ghezzal,03/02/2019,31,Leicester
50,2,26,Rachid,Ghezzal,10/02/2019,31,Leicester
50,1,27,Rachid,Ghezzal,23/02/2019,31,Leicester
50,0,28,Rachid,Ghezzal,26/02/2019,31,Leicester
50,0,29,Rachid,Ghezzal,03/03/2019,31,Leicester
50,1,30,Rachid,Ghezzal,09/03/2019,31,Leicester
50,0,31,Rachid,Ghezzal,16/03/2019,31,Leicester
50,1,32,Rachid,Ghezzal,30/03/2019,31,Leicester
50,0,33,Rachid,Ghezzal,06/04/2019,31,Leicester
50,0,34,Rachid,Ghezzal,12/04/2019,31,Leicester
50,0,35,Rachid,Ghezzal,20/04/2019,31,Leicester
50,0,36,Rachid,Ghezzal,28/04/2019,31,Leicester
50,0,37,Rachid,Ghezzal,06/05/2019,31,Leicester
50,0,38,Rachid,Ghezzal,12/05/2019,31,Leicester
50,4,1,Ricardo Domingos,Barbosa Pereira,10/08/2018,14,Leicester
50,12,2,Ricardo Domingos,Barbosa Pereira,18/08/2018,14,Leicester
51,2,3,Ricardo Domingos,Barbosa Pereira,25/08/2018,14,Leicester
51,1,4,Ricardo Domingos,Barbosa Pereira,01/09/2018,14,Leicester
51,3,5,Ricardo Domingos,Barbosa Pereira,15/09/2018,14,Leicester
51,0,6,Ricardo Domingos,Barbosa Pereira,22/09/2018,14,Leicester
51,6,7,Ricardo Domingos,Barbosa Pereira,29/09/2018,14,Leicester
51,7,8,Ricardo Domingos,Barbosa Pereira,06/10/2018,14,Leicester
51,0,9,Ricardo Domingos,Barbosa Pereira,22/10/2018,14,Leicester
51,0,10,Ricardo Domingos,Barbosa Pereira,27/10/2018,14,Leicester
50,5,11,Ricardo Domingos,Barbosa Pereira,03/11/2018,14,Leicester
50,9,12,Ricardo Domingos,Barbosa Pereira,10/11/2018,14,Leicester
50,2,13,Ricardo Domingos,Barbosa Pereira,24/11/2018,14,Leicester
50,9,14,Ricardo Domingos,Barbosa Pereira,01/12/2018,14,Leicester
51,0,15,Ricardo Domingos,Barbosa Pereira,05/12/2018,14,Leicester
51,1,16,Ricardo Domingos,Barbosa Pereira,08/12/2018,14,Leicester
51,1,17,Ricardo Domingos,Barbosa Pereira,15/12/2018,14,Leicester
51,7,18,Ricardo Domingos,Barbosa Pereira,22/12/2018,14,Leicester
51,9,19,Ricardo Domingos,Barbosa Pereira,26/12/2018,14,Leicester
52,2,20,Ricardo Domingos,Barbosa Pereira,29/12/2018,14,Leicester
52,12,21,Ricardo Domingos,Barbosa Pereira,01/01/2019,14,Leicester
53,4,22,Ricardo Domingos,Barbosa Pereira,12/01/2019,14,Leicester
53,-1,23,Ricardo Domingos,Barbosa Pereira,19/01/2019,14,Leicester
53,1,24,Ricardo Domingos,Barbosa Pereira,30/01/2019,14,Leicester
53,2,25,Ricardo Domingos,Barbosa Pereira,03/02/2019,14,Leicester
53,4,26,Ricardo Domingos,Barbosa Pereira,10/02/2019,14,Leicester
54,0,27,Ricardo Domingos,Barbosa Pereira,23/02/2019,14,Leicester
54,2,28,Ricardo Domingos,Barbosa Pereira,26/02/2019,14,Leicester
54,0,29,Ricardo Domingos,Barbosa Pereira,03/03/2019,14,Leicester
54,2,30,Ricardo Domingos,Barbosa Pereira,09/03/2019,14,Leicester
54,2,31,Ricardo Domingos,Barbosa Pereira,16/03/2019,14,Leicester
54,8,32,Ricardo Domingos,Barbosa Pereira,30/03/2019,14,Leicester
54,6,33,Ricardo Domingos,Barbosa Pereira,06/04/2019,14,Leicester
54,2,34,Ricardo Domingos,Barbosa Pereira,12/04/2019,14,Leicester
54,1,35,Ricardo Domingos,Barbosa Pereira,20/04/2019,14,Leicester
54,10,36,Ricardo Domingos,Barbosa Pereira,28/04/2019,14,Leicester
53,2,37,Ricardo Domingos,Barbosa Pereira,06/05/2019,14,Leicester
53,9,38,Ricardo Domingos,Barbosa Pereira,12/05/2019,14,Leicester
55,0,1,Shinji,Okazaki,10/08/2018,20,Leicester
55,0,2,Shinji,Okazaki,18/08/2018,20,Leicester
54,1,3,Shinji,Okazaki,25/08/2018,20,Leicester
54,1,4,Shinji,Okazaki,01/09/2018,20,Leicester
54,0,5,Shinji,Okazaki,15/09/2018,20,Leicester
54,1,6,Shinji,Okazaki,22/09/2018,20,Leicester
53,0,7,Shinji,Okazaki,29/09/2018,20,Leicester
53,1,8,Shinji,Okazaki,06/10/2018,20,Leicester
53,1,9,Shinji,Okazaki,22/10/2018,20,Leicester
53,1,10,Shinji,Okazaki,27/10/2018,20,Leicester
53,0,11,Shinji,Okazaki,03/11/2018,20,Leicester
52,1,12,Shinji,Okazaki,10/11/2018,20,Leicester
52,2,13,Shinji,Okazaki,24/11/2018,20,Leicester
52,0,14,Shinji,Okazaki,01/12/2018,20,Leicester
52,4,15,Shinji,Okazaki,05/12/2018,20,Leicester
52,1,16,Shinji,Okazaki,08/12/2018,20,Leicester
52,1,17,Shinji,Okazaki,15/12/2018,20,Leicester
52,0,18,Shinji,Okazaki,22/12/2018,20,Leicester
52,1,19,Shinji,Okazaki,26/12/2018,20,Leicester
52,1,20,Shinji,Okazaki,29/12/2018,20,Leicester
52,0,21,Shinji,Okazaki,01/01/2019,20,Leicester
52,0,22,Shinji,Okazaki,12/01/2019,20,Leicester
52,0,23,Shinji,Okazaki,19/01/2019,20,Leicester
52,1,24,Shinji,Okazaki,30/01/2019,20,Leicester
52,1,25,Shinji,Okazaki,03/02/2019,20,Leicester
52,1,26,Shinji,Okazaki,10/02/2019,20,Leicester
52,1,27,Shinji,Okazaki,23/02/2019,20,Leicester
52,1,28,Shinji,Okazaki,26/02/2019,20,Leicester
52,0,29,Shinji,Okazaki,03/03/2019,20,Leicester
52,1,30,Shinji,Okazaki,09/03/2019,20,Leicester
52,0,31,Shinji,Okazaki,16/03/2019,20,Leicester
52,0,32,Shinji,Okazaki,30/03/2019,20,Leicester
52,1,33,Shinji,Okazaki,06/04/2019,20,Leicester
52,0,34,Shinji,Okazaki,12/04/2019,20,Leicester
52,0,35,Shinji,Okazaki,20/04/2019,20,Leicester
52,0,36,Shinji,Okazaki,28/04/2019,20,Leicester
51,0,37,Shinji,Okazaki,06/05/2019,20,Leicester
51,1,38,Shinji,Okazaki,12/05/2019,20,Leicester
50,1,1,Vicente,Iborra,10/08/2018,21,Leicester
50,0,2,Vicente,Iborra,18/08/2018,21,Leicester
49,0,3,Vicente,Iborra,25/08/2018,21,Leicester
49,0,4,Vicente,Iborra,01/09/2018,21,Leicester
48,0,5,Vicente,Iborra,15/09/2018,21,Leicester
48,0,6,Vicente,Iborra,22/09/2018,21,Leicester
48,1,7,Vicente,Iborra,29/09/2018,21,Leicester
48,0,8,Vicente,Iborra,06/10/2018,21,Leicester
48,0,9,Vicente,Iborra,22/10/2018,21,Leicester
47,2,10,Vicente,Iborra,27/10/2018,21,Leicester
47,1,11,Vicente,Iborra,03/11/2018,21,Leicester
47,0,12,Vicente,Iborra,10/11/2018,21,Leicester
47,1,13,Vicente,Iborra,24/11/2018,21,Leicester
47,1,14,Vicente,Iborra,01/12/2018,21,Leicester
47,1,15,Vicente,Iborra,05/12/2018,21,Leicester
47,1,16,Vicente,Iborra,08/12/2018,21,Leicester
47,0,17,Vicente,Iborra,15/12/2018,21,Leicester
47,0,18,Vicente,Iborra,22/12/2018,21,Leicester
47,0,19,Vicente,Iborra,26/12/2018,21,Leicester
47,0,20,Vicente,Iborra,29/12/2018,21,Leicester
47,0,21,Vicente,Iborra,01/01/2019,21,Leicester
47,0,22,Vicente,Iborra,12/01/2019,21,Leicester
47,0,23,Vicente,Iborra,19/01/2019,21,Leicester
47,0,24,Vicente,Iborra,30/01/2019,21,Leicester
47,0,25,Vicente,Iborra,03/02/2019,21,Leicester
47,0,26,Vicente,Iborra,10/02/2019,21,Leicester
47,0,27,Vicente,Iborra,23/02/2019,21,Leicester
47,0,28,Vicente,Iborra,26/02/2019,21,Leicester
47,0,29,Vicente,Iborra,03/03/2019,21,Leicester
47,0,30,Vicente,Iborra,09/03/2019,21,Leicester
47,0,31,Vicente,Iborra,16/03/2019,21,Leicester
47,0,32,Vicente,Iborra,30/03/2019,21,Leicester
47,0,33,Vicente,Iborra,06/04/2019,21,Leicester
47,0,34,Vicente,Iborra,12/04/2019,21,Leicester
47,0,35,Vicente,Iborra,20/04/2019,21,Leicester
47,0,36,Vicente,Iborra,28/04/2019,21,Leicester
47,0,37,Vicente,Iborra,06/05/2019,21,Leicester
47,0,38,Vicente,Iborra,12/05/2019,21,Leicester
45,1,1,Wes,Morgan,10/08/2018,5,Leicester
45,0,2,Wes,Morgan,18/08/2018,5,Leicester
45,2,3,Wes,Morgan,25/08/2018,5,Leicester
45,1,4,Wes,Morgan,01/09/2018,5,Leicester
45,-3,5,Wes,Morgan,15/09/2018,5,Leicester
